URL,SIZE(bytes),NO OF OUTLINKS,CONTENT-TYPE
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9bd2eee4b049acd064d6e4,1000160,181,text/html
https://www.theguardian.com/us-news/2017/aug/06/donald-trump-robert-mueller-russia-kellyanne-conway,931898,156,text/html
https://www.theguardian.com/us-news/2018/oct/17/everglades-climate-change-threatens-work-to-reverse-manmade-damage,917848,138,text/html
https://www.theguardian.com/us-news/2017/sep/23/resistance-now-healthcare-graham-cassidy-mccain,949880,148,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9bd3b9e4b049acd064d6f0,1000158,181,text/html
https://www.theguardian.com/us-news/2017/jul/03/donald-trump-may-visit-uk-within-fortnight-whitehall-sources-say,958823,160,text/html
https://www.theguardian.com/us-news/2015/jul/06/mexico-donald-trump-immigration-debate,944958,146,text/html
https://www.theguardian.com/us-news/2017/feb/01/we-stand-together-against-donald-trump-toxic-agenda,928200,131,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9bc7c5e4b0761badf42d36,1000157,181,text/html
https://www.theguardian.com/us-news/2016/sep/26/bridgegate-christie-traffic-problems-david-wildstein,940410,139,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/aug/18/all,626869,122,text/html
https://www.theguardian.com/us-news/2016/sep/18/trump-birther-claims-chris-christie-mike-pence,938472,152,text/html
https://www.theguardian.com/us-news/florida-school-shooting/2018/mar/10/all,626966,124,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/dec/23/all,627357,122,text/html
https://www.theguardian.com/us-news/2017/jan/31/time-to-take-a-stand-thousands-across-uk-protest-at-trump-policy,947087,169,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/may/05/all,628034,126,text/html
https://www.theguardian.com/us-news/2018/apr/22/democrats-chair-tom-perez-lawsuit-trump-russia,928744,145,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9bcd34e4b051e5b51edc39,1000157,181,text/html
https://www.theguardian.com/us-news/2017/oct/21/the-resistance-now-democrats-chelsea-handler,953529,144,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/jul/07/all,627310,123,text/html
https://www.theguardian.com/us-news/video/2016/aug/02/chris-christie-donald-trump-khan-family-video,889203,123,text/html
https://www.theguardian.com/us-news/2017/dec/09/the-resistance-now-trolls-net-neutrality,944480,139,text/html
https://www.theguardian.com/us-news/2018/may/08/europe-denounces-trumps-us-withdrawal-from-iran-nuclear-deal,924541,148,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9bd6d6e4b02292746e4b9b,1000161,181,text/html
https://www.theguardian.com/us-news/2018/apr/03/democrats-arizona-special-election-hiral-tipirneni,937855,149,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9bdc2ae4b049acd064d783,1005256,178,text/html
https://www.theguardian.com/us-news/2017/jan/17/trump-scotland-golf-courses-uk-trade-deal,927194,143,text/html
https://www.theguardian.com/us-news/2016/sep/25/bridgegate-testimony-chris-christie-david-wildstein-new-jersey,923609,134,text/html
https://www.theguardian.com/us-news/2016/nov/12/anti-trump-protests-new-york-portland-shooting,933764,144,text/html
https://www.theguardian.com/us-news/2016/nov/04/trump-place-polling-site-new-york-city-voters-election-day,933042,140,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/sep/30/all,628121,126,text/html
https://www.theguardian.com/us-news/2016/sep/21/chris-christie-trial-george-washington-bridge-gridlock-lane-closure,933332,132,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/sep/01/all,627180,123,text/html
https://www.theguardian.com/us-news/2018/oct/22/brett-kavanaugh-supreme-court-tim-tymkovich-ethics-complaints,930371,145,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9be5dae4b049acd064d7fc,1005252,178,text/html
https://www.theguardian.com/us-news/live/2018/nov/08/elections-latest-live-us-news-updates-trump-ruth-bader-ginsburg-jim-acosta-cnn-american-politics-today?page=with%3Ablock-5be45a99e4b0b627bf3cc3b5,1025088,194,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9be49ae4b051e5b51edd91,1005256,178,text/html
https://www.theguardian.com/us-news/2016/aug/10/chris-christie-lied-bridgegate-aide-staff,930629,130,text/html
https://www.theguardian.com/us-news/2017/may/19/the-resistance-now-trump-trip-not-welcome-protests,956862,154,text/html
https://www.theguardian.com/us-news/2017/dec/23/the-resistance-now-republicans-to-face-retirement-parties-over-tax-bill,946132,140,text/html
https://www.theguardian.com/us-news/2016/jul/20/republican-national-convention-day-two-recap,946554,150,text/html
https://www.theguardian.com/us-news/2017/feb/17/day-without-immigrants-protest-restaurants-economy-trump,974557,161,text/html
https://www.theguardian.com/us-news/2017/oct/30/manaforts-lavish-lifestyle-laundered-illicit-cash-through-property-loans-and-airbnb,937203,138,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9be139e4b049acd064d7c6,1005252,178,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/aug/11/all,626780,122,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9be066e4b02292746e4c2a,1005256,178,text/html
https://www.theguardian.com/us-news/2016/jul/14/david-samson-christie-united-airlines-flights-guilty,922248,131,text/html
https://www.theguardian.com/us-news/2017/sep/07/bannon-trump-charlottesville-cbs-catholic-church-immigration,926412,141,text/html
https://www.theguardian.com/us-news/2017/oct/30/george-papadopoulos-trump-campaign-aide-pleaded-guilty-lying-agents-russia-inquiry,957300,152,text/html
https://www.theguardian.com/us-news/2017/oct/28/resistance-now-healthcare-public-option,947327,143,text/html
https://www.theguardian.com/us-news/2017/oct/30/paul-manafort-rick-gates-indictment-full-text-robert-mueller,938123,139,text/html
https://www.theguardian.com/us-news/2017/jul/14/rinat-akhmetshin-russia-intelligence-donald-trump-jr,925476,136,text/html
https://www.theguardian.com/us-news/video/2016/jun/07/donald-trump-is-not-a-racist-says-chris-christie-video,890165,124,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9bdff3e4b051e5b51edd52,1005256,178,text/html
https://www.theguardian.com/us-news/2016/sep/10/donald-trump-calls-clinton-unstable-putin-relationship-russia-florida-pensacola,934498,149,text/html
https://www.theguardian.com/us-news/2016/aug/20/steve-bannon-profile-breitbart-trump-campaign-manager,947393,144,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9be2f5e4b051e5b51edd82,1005250,178,text/html
https://www.theguardian.com/us-news/2016/jul/10/donald-trump-running-mate-newt-gingrich-chris-christie,969298,153,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/jul/22/all,627249,123,text/html
https://www.theguardian.com/us-news/2017/jul/24/i-did-not-collude-with-russia-says-jared-kushner-trump,941775,163,text/html
https://www.theguardian.com/us-news/2017/aug/18/donald-trump-evangelicals-charlottesville,943159,139,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/feb/10/all,627488,123,text/html
https://www.theguardian.com/us-news/2016/sep/19/chris-christie-bridgegate-trial-new-jersey-bridget-kelly-bill-baroni,924800,135,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9be1c7e4b051e5b51edd6c,1005256,178,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/jun/30/all,626871,122,text/html
https://www.theguardian.com/us-news/2016/aug/25/hillary-clinton-alt-right-racism-speech-donald-trump-nevada,935500,146,text/html
https://www.theguardian.com/us-news/2018/apr/28/resistance-now-arizona-colorado-teachers-strikes,925420,142,text/html
https://www.theguardian.com/us-news/2016/jul/19/chris-christie-republican-national-convention-hillary-speech,932506,140,text/html
https://www.theguardian.com/us-news/2016/oct/03/artist-transports-rosa-parks-former-detroit-home-to-germany,932400,149,text/html
https://www.theguardian.com/us-news/2016/may/01/john-mcafee-libertarian-party-presidential-candidate,948359,143,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/sep/16/all,627862,126,text/html
https://www.theguardian.com/us-news/2016/sep/20/bridgegate-trial-fort-lee-mayor-chris-christie,920595,129,text/html
https://www.theguardian.com/us-news/2016/sep/10/viva-donald-trump-what-motivates-hispanic-supporters-republican-presidential-candidate,1037898,176,text/html
https://www.theguardian.com/us-news/2017/jun/16/resistance-movement-down-ballot-progressives-trumpcare,945470,137,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/mar/17/all,627857,125,text/html
https://www.theguardian.com/us-news/2018/jan/20/the-resistance-now-march-trump-midterms,952094,147,text/html
https://www.theguardian.com/us-news/2016/jun/10/donald-trump-mitt-romney-vote-libertarian-gop-split,946093,148,text/html
https://www.theguardian.com/us-news/video/2017/aug/31/rescues-continue-save-people-stranded-harvey-floods-video-report,919933,135,text/html
https://www.theguardian.com/us-news/video/2016/feb/25/donald-trump-attacks-marco-rubio-meltdown-republican-debate-video,890100,125,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/dec/09/all,627915,125,text/html
https://www.theguardian.com/us-news/2017/aug/04/the-resistance-now-trump-vacation-activism-bernie-sanders,944188,144,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/may/05/all,627876,126,text/html
https://www.theguardian.com/us-news/2016/sep/09/donald-trump-evangelicals-values-voters-summit,933827,136,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/jul/14/all,626883,122,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/oct/28/all,627847,125,text/html
https://www.theguardian.com/us-news/watergate?page=5,686962,153,text/html
https://www.theguardian.com/us-news/series/the-resistance-now?page=5,737636,182,text/html
https://www.theguardian.com/us-news/chris-christie/2016/feb/26/all,645003,133,text/html
https://www.theguardian.com/us-news/florida-school-shooting?page=7,707456,158,text/html
https://www.theguardian.com/us-news/2018/feb/03/resistance-now-thousands-organize-to-defend-robert-mueller,929586,158,text/html
https://www.theguardian.com/us-news/2016/sep/15/uc-berkeley-israel-palestine-class-suspended-decal,924685,149,text/html
https://www.theguardian.com/us-news/watergate/2010/feb/20/all,627387,127,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/jun/30/all,628111,126,text/html
https://www.theguardian.com/us-news/video/2018/feb/26/a-real-miracle-florida-student-with-multiple-gunshot-wounds-speaks-of-recovery-video,889877,121,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/nov/11/all,627720,124,text/html
https://www.theguardian.com/us-news/2018/feb/26/florida-shooting-madeleine-wilford-miracle-recovery,921753,133,text/html
https://www.theguardian.com/us-news/2018/mar/17/students-walkout-gun-control-march-for-our-lives,953088,159,text/html
https://www.theguardian.com/us-news/chris-christie?page=5,726774,166,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/may/26/all,627448,123,text/html
https://www.theguardian.com/us-news/video/2017/jun/08/james-comey-i-was-concerned-trump-would-lie-about-our-meeting-video,917644,135,text/html
https://www.theguardian.com/us-news/2017/jan/13/arizona-schools-social-justice-courses-ban-bill,928456,146,text/html
https://www.theguardian.com/us-news/series/the-resistance-now?page=6,668710,145,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/mar/31/all,627629,124,text/html
https://www.theguardian.com/us-news/chris-christie/2016/feb/28/all,627294,124,text/html
https://www.theguardian.com/us-news/florida-school-shooting/2018/feb/28/all,640699,134,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/jan/13/all,628127,125,text/html
https://www.theguardian.com/us-news/2017/jun/08/trump-lawyer-james-comey-unauthorized-disclosures-press,943717,143,text/html
https://www.theguardian.com/us-news/2016/mar/02/super-tuesday-major-takeaways-trump-clinton,929748,149,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/jun/23/all,628322,127,text/html
https://www.theguardian.com/us-news/2017/jun/30/the-resistance-now-republican-senate-healthcare-bill,943106,136,text/html
https://www.theguardian.com/us-news/2018/feb/17/the-resistance-niow-activists-gun-lobby,941481,146,text/html
https://www.theguardian.com/us-news/2017/oct/28/robert-mueller-russia-inquiry-first-charges,925929,146,text/html
https://www.theguardian.com/us-news/2016/feb/28/donald-trump-chris-christie-endorsement-hp-ceo-meg-whitman,932616,132,text/html
https://www.theguardian.com/us-news/2018/mar/08/stormy-daniels-donald-trump-alleged-relationship-lawsuit,953818,149,text/html
https://www.theguardian.com/us-news/florida-school-shooting/2018/feb/26/all,641851,134,text/html
https://www.theguardian.com/us-news/2018/jun/02/want-to-help-children-separated-at-the-us-mexico-border-heres-how,963160,161,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/nov/18/all,627757,124,text/html
