URL,HTTP STATUS CODE
https://www.theguardian.com/us-news/2019/feb/15/aurora-shooting-reports-illinois-news-latest-updates-lockdown,200
https://www.theguardian.com/us-news/2018/oct/20/donald-trump-joe-biden-nevada-midterms,200
https://www.theguardian.com/us-news/usimmigration?page=4,200
https://www.theguardian.com/us-news/2018/nov/07/democratic-presidential-candidates-2020,200
https://www.theguardian.com/us-news/us-congress?page=4,200
https://www.theguardian.com/us-news/planned-parenthood,200
https://www.theguardian.com/us/rss,200
https://www.theguardian.com/us-news/usimmigration?page=2,200
https://www.theguardian.com/us-news/bernie-sanders,200
https://www.theguardian.com/us-news/video/2016/sep/21/trump-ohio-democrats-working-class-voters-anywhere-but-washington,200
https://www.theguardian.com/us-news/2019/feb/15/trump-shinzo-abe-nominated-me-nobel-peace-prize,200
https://www.theguardian.com/us-news/usimmigration?page=3,200
https://www.theguardian.com/us-news/washington-dc,200
https://www.theguardian.com/us-news/us-congress?page=2,200
https://www.theguardian.com/us-news/2018/nov/06/midterm-elections-trump-pathologies,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c674b85e4b03c0232351a90,200
https://www.theguardian.com/us-news/usimmigration/2019/feb/15/all,200
https://www.theguardian.com/us-news/2018/sep/09/cory-booker-staff-iowa-2020-white-house-run,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c671fa5e4b0bdb6048fcbee,200
https://www.theguardian.com/us-news/series/anywhere-but-washington/2018/feb/26/all,200
https://www.theguardian.com/us-news/2018/oct/26/racine-wisconsin-democrats-progressive-optimism-dashed-hopes,200
https://www.theguardian.com/us-news/us-congress/2019/feb/12/all,200
https://www.theguardian.com/us-news/2018/oct/22/frederick-county-chuck-jenkins-donald-trump-immigration-ice,200
https://www.theguardian.com/us-news/2019/feb/12/donald-trump-border-wall-deal-shutdown,200
https://www.theguardian.com/us-news/2018/nov/07/exit-polls-high-turnout-young-voter-surge-democrats,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c6735cde4b022557d245cd7,200
https://www.theguardian.com/us-news/2018/nov/17/hillary-bill-clinton-speaking-tour-democrats-2020,200
https://www.theguardian.com/us-news/series/anywhere-but-washington/2016/sep/29/all,200
https://www.theguardian.com/us/commentisfree/rss,200
https://www.theguardian.com/us-news/2018/aug/10/bloomberg-eyes-2020-presidential-run-as-a-democrat-but-can-a-centrist-unite-the-party,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c6751f3e4b03c0232351aa9,200
https://www.theguardian.com/us-news/ng-interactive/2018/sep/17/midterms-2018-candidates-odds-predictions-democrats-republicans-key-races,200
https://www.theguardian.com/us-news/us-congress/rss,200
https://www.theguardian.com/us-news/2018/nov/20/new-york-city-midterm-elections-voting-failures,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c67482ae4b03c0232351a70,200
https://www.theguardian.com/us-news/maryland/2018/nov/07/all,200
https://www.theguardian.com/us/commentisfree/all,302
https://www.theguardian.com/us-news/opioids,200
https://www.theguardian.com/us-news/2018/sep/20/maryland-shooting-latest-news-harford-baltimore-rite-aid-warehouse,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c671e2ae4b0bdb6048fcbe3,200
https://www.theguardian.com/us-news/series/anywhere-but-washington/2018/oct/29/all,200
https://www.theguardian.com/us-news/2018/nov/16/the-democratic-blue-wave-was-real,200
https://www.theguardian.com/us-news/us-congress/2019/feb/14/all,200
https://www.theguardian.com/us-news/2018/nov/20/florida-democrats-future-midterm-elections-losses-turnout,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c673c8de4b0bdb6048fccde,200
https://www.theguardian.com/us-news/2018/feb/13/meet-the-sacklers-the-family-feuding-over-blame-for-the-opioid-crisis,200
https://www.theguardian.com/us-news/maryland/2018/nov/03/all,200
https://www.theguardian.com/us-news/series/anywhere-but-washington/2018/nov/02/all,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c673a7de4b022557d245cf9,200
https://www.theguardian.com/us-news/video/2018/nov/02/what-are-the-us-midterms-and-why-do-they-matter-video-explainer,200
https://www.theguardian.com/us-news/donaldtrump/rss,200
https://www.theguardian.com/us-news/2017/jun/15/big-oil-classrooms-pipeline-oklahoma-education,200
https://www.theguardian.com/us-news/2018/dec/11/republican-lame-duck-power-grabs-unconstitutional-experts-say,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c673349e4b03c02323519f0,200
https://www.theguardian.com/us-news/donaldtrump/2019/feb/14/all,200
https://www.theguardian.com/us-news/2018/nov/03/trump-emoluments-case-ruling-financial-records-tax-returns,200
https://www.theguardian.com/us-news/2019/feb/14/andrew-mccabe-trump-comey-firing-remove-office-25th-amendment,200
https://www.theguardian.com/us-news/series/anywhere-but-washington/2017/apr/17/all,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c66bd08e4b03c0232351477,200
https://www.theguardian.com/us-news/series/opioids-in-america---the-survivors-and-the-solutions,200
https://www.theguardian.com/us-news/ng-interactive/2018/sep/17/midterms-2018-vote-election-date-senate-house-who-will-win-candidates-all-you-need-to-know-explained,200
https://www.theguardian.com/us-news/nebraska,200
https://www.theguardian.com/us-news/2018/nov/07/democrats-win-house-creates-dam-block-trump,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c66dd73e4b0bdb6048fc91f,200
https://www.theguardian.com/us-news/2018/aug/16/us-drug-overdose-deaths-opioids-fentanyl-cdc,200
https://www.theguardian.com/us-news/video/2016/oct/12/west-virginia-donald-trump-supporters-mcdowell-county-poverty-video,200
https://www.theguardian.com/us-news/2018/sep/08/sheriffs-donald-trump-media-scrutiny,200
https://www.theguardian.com/us-news/donaldtrump/2019/feb/15/all,200
https://www.theguardian.com/us-news/video/2016/sep/29/clinton-trump-colorado-us-election-anywhere-but-washington,200
https://www.theguardian.com/us-news/2019/jan/15/oxycontin-purdue-pharma-massachusetts-opioid-crisis,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c674c6de4b0bdb6048fcd2d,200
https://www.theguardian.com/us-news/2018/oct/30/wisconsin-republicans-trump-base-scott-walker,200
https://www.theguardian.com/us-news/2019/feb/01/massachusetts-weed-legalization-fired,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c66fc8ae4b0bdb6048fcade,200
https://www.theguardian.com/us-news/video/2016/oct/05/gun-control-reform-maine-hillary-clinton-nra,200
https://www.theguardian.com/us-news/new-york/2019/feb/15/altdate,302
https://www.theguardian.com/us-news/video/2019/feb/14/mitch-mcconnell-trump-to-sign-funding-bill-but-declare-national-emergency-video,200
https://www.theguardian.com/us-news/video/2018/sep/20/maryland-shooting-multiple-wounded-and-multiple-fatalities-video-report,200
https://www.theguardian.com/us-news/video/2018/nov/02/those-horrible-pink-hats-midterms-divide-women-in-era-of-metoo-video,200
https://www.theguardian.com/us-news/donaldtrump?page=4,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c675652e4b022557d245d90,200
